"","x_coord","y_coord","complete_prob_17","complete_prob_18","complete_prob_19"
"2194",-22.5,-1,0.746650802782793,0.736621253435296,0.708423709466937
"2195",-22,-1,0.754499570281018,0.744140798936811,0.717826998768049
"2196",-21.5,-1,0.762064377304011,0.751439060023106,0.726983470656989
"2197",-21,-1,0.769322687306117,0.758498474439002,0.735873220503741
"2198",-20.5,-1,0.776251963741682,0.765301479929326,0.744476343678291
"2199",-20,-1,0.782829670065054,0.7718305142389,0.752772935550627
"2200",-19.5,-1,0.78903326973058,0.778068015112548,0.760743091490733
"2201",-19,-1,0.794840226192604,0.783996420295094,0.768366906868596
"2202",-18.5,-1,0.800228002905475,0.789598167531361,0.775624477054202
"2203",-18,-1,0.805174063323539,0.794855694566173,0.782495897417536
"2204",-17.5,-1,0.809655870901142,0.799751439144355,0.788961263328585
"2205",-17,-1,0.813650889092631,0.804267839010729,0.795000670157335
"2206",-16.5,-1,0.817136581352353,0.80838733191012,0.800594213273772
"2207",-16,-1,0.820090411134653,0.812092355587351,0.805721988047882
"2208",-15.5,-1,0.822489841893879,0.815365347787245,0.810364089849651
"2209",-15,-1,0.824312337084377,0.818188746254627,0.814500614049064
"2210",-14.5,-1,0.825535360160494,0.820544988734321,0.818111656016109
"2211",-14,-1,0.8261366757069,0.822416735593402,0.82117731112077
"2212",-13.5,-1,0.826117346872934,0.823803871565001,0.823686381887557
"2213",-13,-1,0.825517929492235,0.824735477878286,0.825662499459072
"2214",-12.5,-1,0.824382804868844,0.825243463889542,0.827138002132437
"2215",-12,-1,0.822756354306807,0.825359738955057,0.828145228204777
"2216",-11.5,-1,0.820682959110169,0.825116212431115,0.828716515973216
"2217",-11,-1,0.818207000582972,0.824544793674006,0.828884203734878
"2218",-10.5,-1,0.815372860029261,0.823677392040015,0.828680629786886
"2219",-10,-1,0.812224918753082,0.82254591688543,0.828138132426365
"2220",-9.5,-1,0.808807558058476,0.821182277566536,0.827289049950439
"2221",-9,-1,0.805165159249489,0.819618383439621,0.826165720656231
"2222",-8.5,-1,0.801342103630166,0.817886143860972,0.824800482840865
"2223",-8,-1,0.79738277250455,0.816017468186876,0.823225674801466
"2224",-7.5,-1,0.793331547176685,0.814044265773618,0.821473634835158
"2225",-7,-1,0.789232808950615,0.811998445977486,0.819576701239063
"2226",-6.5,-1,0.785130939130385,0.809911918154766,0.817567212310307
"2227",-6,-1,0.78107031902004,0.807816591661747,0.815477506346014
"2228",-5.5,-1,0.777095329923621,0.805744375854713,0.813339921643307
"2229",-5,-1,0.773250353145176,0.803727180089953,0.811186796499309
"2230",-4.5,-1,0.769579769988748,0.801796913723752,0.809050469211146
"2231",-4,-1,0.766127961758379,0.799985486112398,0.806963278075941
"2232",-3.5,-1,0.762939309758116,0.798324806612177,0.804957561390819
"2233",-3,-1,0.760058195292002,0.796846784579376,0.803065657452902
"2234",-2.5,-1,0.75752899966408,0.795583329370283,0.801319904559315
"2235",-2,-1,0.755396104178397,0.794566350341183,0.799752641007182
"2236",-1.5,-1,0.753703890138995,0.793827756848363,0.798396205093627
"2237",-1,-1,0.752496738849918,0.79339945824811,0.797282935115773
"2238",-0.5,-1,0.751819031615211,0.793313363896712,0.796445169370746
"2239",0,-1,0.75171514973892,0.793601383150454,0.795915246155668
"2240",0.5,-1,0.752213143061474,0.794283795882606,0.795720201240427
"2241",1,-1,0.753275735568861,0.795334364034358,0.795847881404556
"2242",1.5,-1,0.754849319783456,0.796715220063886,0.796268568806115
"2243",2,-1,0.756880288227634,0.798388496429362,0.796952462751178
"2244",2.5,-1,0.759315033423768,0.80031632558896,0.797869762545818
"2245",3,-1,0.762099947894234,0.802460840000855,0.798990667496109
"2246",3.5,-1,0.765181424161407,0.80478417212322,0.800285376908125
"2247",4,-1,0.76850585474766,0.807248454414228,0.801724090087938
"2248",4.5,-1,0.772019632175369,0.809815819332053,0.803277006341622
"2249",5,-1,0.775669148966907,0.81244839933487,0.80491432497525
"2250",5.5,-1,0.779400797644652,0.815108326880851,0.806606245294895
"2251",6,-1,0.783160970730975,0.817757734428171,0.808322966606632
"2252",6.5,-1,0.786896060748253,0.820358754435003,0.810034688216533
"2253",7,-1,0.79055246021886,0.822873519359521,0.811711609430672
"2254",7.5,-1,0.794076561665171,0.825264161659898,0.813323929555123
"2255",8,-1,0.797414757609559,0.827492813794309,0.814841847895958
"2256",8.5,-1,0.800513440574401,0.829521608220927,0.816235563759251
"2257",9,-1,0.80331900308207,0.831312677397925,0.817475276451075
"2258",9.5,-1,0.805777837654941,0.832828153783478,0.818531185277505
"2259",10,-1,0.807836336815389,0.83403016983576,0.819373489544612
"2260",10.5,-1,0.809440893085789,0.834880858012943,0.819972388558471
"2261",11,-1,0.810537898988515,0.835342350773202,0.820298081625156
"2262",11.5,-1,0.811073747045942,0.83537678057471,0.820320768050738
"2263",12,-1,0.810994829780444,0.834946279875641,0.820010647141292
"2264",12.5,-1,0.810247539714397,0.834012981134169,0.819337918202891
"2265",13,-1,0.808778269370174,0.832539016808468,0.818272780541609
"2266",13.5,-1,0.806533411270151,0.83048651935671,0.816785433463519
"2267",14,-1,0.803459357936702,0.827817621237072,0.814846076274694
"2268",14.5,-1,0.799507382221789,0.824497964254059,0.812426611401187
"2269",15,-1,0.794679139621887,0.820529419353213,0.809524424990235
"2270",15.5,-1,0.789006008690346,0.815935230729328,0.806156520608099
"2271",16,-1,0.782519752146399,0.810738918823119,0.802340406449184
"2272",16.5,-1,0.775252132709281,0.804964004075302,0.798093590707898
"2273",17,-1,0.767234913098227,0.798634006926592,0.793433581578644
"2274",17.5,-1,0.758499856032471,0.791772447817707,0.788377887255829
"2275",18,-1,0.749078724231248,0.784402847189361,0.782944015933857
"2276",18.5,-1,0.739003280413793,0.77654872548227,0.777149475807134
"2277",19,-1,0.72830528729934,0.76823360313715,0.771011775070066
"2278",19.5,-1,0.717016507607124,0.759481000594717,0.764548421917057
"2279",20,-1,0.705168704056379,0.750314438295686,0.757776924542514
"2280",20.5,-1,0.692793639366339,0.740757436680773,0.750714791140841
"2281",21,-1,0.679923076256241,0.730833516190695,0.743379529906444
"2282",21.5,-1,0.666588777445317,0.720566197266166,0.735788649033728
"2283",22,-1,0.652822505652803,0.709979000347903,0.727959656717099
"2284",22.5,-1,0.638656023597933,0.699095445876621,0.719910061150962
"2285",23,-1,0.624121093999942,0.687939054293037,0.711657370529723
"2286",23.5,-1,0.609249479578064,0.676533346037865,0.703219093047787
"2287",24,-1,0.594072943051534,0.664901841551822,0.694612736899559
"2288",24.5,-1,0.578623247139588,0.653068061275623,0.685855810279444
"2289",25,-1,0.562932154561458,0.641055525649984,0.676965821381849
"2290",25.5,-1,0.547031428036379,0.628887755115621,0.667960278401178
"2291",26,-1,0.530952830283587,0.616588270113251,0.658856689531837
"2292",26.5,-1,0.514728124022316,0.604180591083587,0.649672562968231
"2293",27,-1,0.498389071971801,0.591688238467347,0.640425406904765
"2294",27.5,-1,0.481967436851275,0.579134732705245,0.631132729535846
"2295",28,-1,0.465494981379975,0.566543594237999,0.621812039055878
"2296",28.5,-1,0.449003129474794,0.553938092621622,0.612480656905193
"2297",29,-1,0.432510134111722,0.541331744269379,0.60314864445951
"2298",29.5,-1,0.41601713874865,0.528725395917137,0.593816632013827
"2299",30,-1,0.399524143385577,0.516119047564894,0.584484619568143
"2300",-30,-0.5,0.601934187386862,0.60002592644615,0.545696331773247
"2301",-29.5,-0.5,0.61142320667331,0.609014101988413,0.556497873279569
"2302",-29,-0.5,0.62091222595976,0.618002277530676,0.567299414785891
"2303",-28.5,-0.5,0.630401245246208,0.626990453072939,0.578100956292213
"2304",-28,-0.5,0.639889462930202,0.635977983600434,0.588902285379811
"2305",-27.5,-0.5,0.649364083061426,0.644954572766309,0.599694931852053
"2306",-27,-0.5,0.658803076416836,0.653902494609161,0.610459698366731
"2307",-26.5,-0.5,0.668184176261549,0.662803832052101,0.62117667066844
"2308",-26,-0.5,0.677485115860681,0.671640668018239,0.631825934501779
"2309",-25.5,-0.5,0.686683628479348,0.680395085430686,0.642387575611343
"2310",-25,-0.5,0.695757447382666,0.689049167212554,0.652841679741729
"2311",-24.5,-0.5,0.704684305835753,0.697584996286953,0.663168332637535
"2312",-24,-0.5,0.713441937103724,0.705984655576993,0.673347620043356
"2313",-23.5,-0.5,0.722008074451695,0.714230228005785,0.683359627703789
"2314",-23,-0.5,0.730360451144784,0.722303796496441,0.693184441363433
"2315",-22.5,-0.5,0.738476800448106,0.73018744397207,0.702802146766881
"2316",-22,-0.5,0.746334855626777,0.737863253355783,0.712192829658733
"2317",-21.5,-0.5,0.753912349945915,0.745313307570692,0.721336575783584
"2318",-21,-0.5,0.761187016670635,0.752519689539906,0.730213470886031
"2319",-20.5,-0.5,0.768136589066055,0.759464482186538,0.738803600710671
"2320",-20,-0.5,0.774738800397288,0.766129768433697,0.747087051002101
"2321",-19.5,-0.5,0.780971383929454,0.772497631204493,0.755043907504917
"2322",-19,-0.5,0.786812072927668,0.778550153422038,0.762654255963716
"2323",-18.5,-0.5,0.792238600657046,0.784269418009444,0.769898182123095
"2324",-18,-0.5,0.797228700382704,0.789637507889819,0.77675577172765
"2325",-17.5,-0.5,0.801760105369759,0.794636505986275,0.783207110521978
"2326",-17,-0.5,0.805810548883328,0.799248495221923,0.789232284250677
"2327",-16.5,-0.5,0.809357764188526,0.803455558519874,0.794811378658342
"2328",-16,-0.5,0.81237948455047,0.807239778803237,0.79992447948957
"2329",-15.5,-0.5,0.814853443234277,0.810583238995125,0.80455167248896
"2330",-15,-0.5,0.816757373505062,0.813468022018647,0.808673043401105
"2331",-14.5,-0.5,0.818069008627943,0.815876210796915,0.812268677970604
"2332",-14,-0.5,0.818766378680545,0.817790114673106,0.815318661942053
"2333",-13.5,-0.5,0.818850478234351,0.819209561194896,0.817811794442484
"2334",-13,-0.5,0.818361228271919,0.820164072482541,0.819771728128664
"2335",-12.5,-0.5,0.817342320393995,0.820686047029748,0.821230829039796
"2336",-12,-0.5,0.815837446201324,0.820807883330226,0.822221463215082
"2337",-11.5,-0.5,0.813890297294653,0.820561979877682,0.822775996693725
"2338",-11,-0.5,0.811544565274728,0.819980735165827,0.822926795514926
"2339",-10.5,-0.5,0.808843941742293,0.819096547688367,0.822706225717888
"2340",-10,-0.5,0.805832118298094,0.817941815939012,0.822146653341814
"2341",-9.5,-0.5,0.802552786542879,0.816548938411469,0.821280444425906
"2342",-9,-0.5,0.799049638077391,0.814950313599446,0.820139965009365
"2343",-8.5,-0.5,0.795366364502377,0.813178339996651,0.818757581131395
"2344",-8,-0.5,0.791546657418582,0.811265416096795,0.817165658831199
"2345",-7.5,-0.5,0.787634208426752,0.809243940393583,0.815396564147977
"2346",-7,-0.5,0.783672709127634,0.807146311380725,0.813482663120933
"2347",-6.5,-0.5,0.779705851121972,0.805004927551929,0.811456321789268
"2348",-6,-0.5,0.775777326010512,0.802852187400903,0.809349906192187
"2349",-5.5,-0.5,0.771930825394,0.800720489421356,0.807195782368889
"2350",-5,-0.5,0.768210040873182,0.798642232106995,0.805026316358579
"2351",-4.5,-0.5,0.764658664048803,0.79664981395153,0.802873874200458
"2352",-4,-0.5,0.76132038652161,0.794775633448668,0.800770821933729
"2353",-3.5,-0.5,0.758238899892347,0.793052089092117,0.798749525597593
"2354",-3,-0.5,0.755457895761761,0.791511579375586,0.796842351231254
"2355",-2.5,-0.5,0.753021065730597,0.790186502792783,0.795081664873913
"2356",-2,-0.5,0.750972101399601,0.789109257837417,0.793499832564774
"2357",-1.5,-0.5,0.749354694369519,0.788312243003195,0.792129220343038
"2358",-1,-0.5,0.748212536241096,0.787827856783826,0.791002194247908
"2359",-0.5,-0.5,0.747589318615078,0.787688497673018,0.790151120318586
"2360",0,-0.5,0.747528733092212,0.78792656416448,0.789608364594274
"2361",0.5,-0.5,0.748058369557559,0.788562727227794,0.789400989167308
"2362",1,-0.5,0.74914141103345,0.789570747736034,0.789516856647708
"2363",1.5,-0.5,0.750724938826535,0.790912659038152,0.7899262603215
"2364",2,-0.5,0.752756034243461,0.792550494483097,0.790599410600537
"2365",2.5,-0.5,0.755181778590877,0.794446287419818,0.791506517896673
"2366",3,-0.5,0.75794925317543,0.796562071197265,0.792617792621763
"2367",3.5,-0.5,0.76100553930377,0.798859879164388,0.793903445187661
"2368",4,-0.5,0.764297718282544,0.801301744670137,0.795333686006221
"2369",4.5,-0.5,0.767772871418401,0.803849701063461,0.796878725489298
"2370",5,-0.5,0.771378080017988,0.80646578169331,0.798508774048745
"2371",5.5,-0.5,0.775060425387955,0.809112019908633,0.800194042096418
"2372",6,-0.5,0.778766988834949,0.811750449058381,0.801904740044169
"2373",6.5,-0.5,0.782444851665619,0.814343102491503,0.803611078303854
"2374",7,-0.5,0.786041095186612,0.816852013556949,0.805283267287327
"2375",7.5,-0.5,0.789502800704578,0.819239215603668,0.806891517406442
"2376",8,-0.5,0.792777049526165,0.82146674198061,0.808406039073053
"2377",8.5,-0.5,0.79581092295802,0.823496626036725,0.809797042699015
"2378",9,-0.5,0.798551502306792,0.825290901120962,0.811034738696182
"2379",9.5,-0.5,0.800945868879129,0.826811600582271,0.812089337476408
"2380",10,-0.5,0.802941103981679,0.828020757769603,0.812931049451547
"2381",10.5,-0.5,0.804484288921091,0.828880406031905,0.813530085033454
"2382",11,-0.5,0.805522505004014,0.829352578718129,0.813856654633983
"2383",11.5,-0.5,0.806002833537095,0.829399309177224,0.813880968664987
"2384",12,-0.5,0.805872355826981,0.828982630758139,0.813573237538322
"2385",12.5,-0.5,0.805078153180323,0.828064576809825,0.812903671665842
"2386",13,-0.5,0.803567306903768,0.826607180681231,0.811842481459401
"2387",13.5,-0.5,0.801286898303964,0.824572475721306,0.810359877330853
"2388",14,-0.5,0.79818400868756,0.821922495279,0.808426069692052
"2389",14.5,-0.5,0.794210544943644,0.818622785702706,0.806012970625474
"2390",15,-0.5,0.789368231417358,0.814675160195111,0.803117954248061
"2391",15.5,-0.5,0.783688182079846,0.810102827456963,0.799757995401313
"2392",16,-0.5,0.777201890758599,0.804929272722494,0.79595057312543
"2393",16.5,-0.5,0.769940851281106,0.799177981225934,0.791713166460613
"2394",17,-0.5,0.761936557474857,0.792872438201516,0.787063254447061
"2395",17.5,-0.5,0.753220503167341,0.78603612888347,0.782018316124977
"2396",18,-0.5,0.743824182186048,0.778692538506027,0.776595830534559
"2397",18.5,-0.5,0.733779088358468,0.77086515230342,0.77081327671601
"2398",19,-0.5,0.72311671551209,0.762577455509879,0.764688133709529
"2399",19.5,-0.5,0.711868557474404,0.753852933359635,0.758237880555316
"2400",20,-0.5,0.7000661080729,0.744715071086921,0.751479996293574
"2401",20.5,-0.5,0.687740861135068,0.735187353925966,0.744431959964502
"2402",21,-0.5,0.674924310488396,0.725293267111004,0.737111250608301
"2403",21.5,-0.5,0.661647949960376,0.715056295876264,0.729535347265171
"2404",22,-0.5,0.647943273378495,0.704499925455978,0.721721728975313
"2405",22.5,-0.5,0.633841774570245,0.693647641084378,0.713687874778927
"2406",23,-0.5,0.619374947363115,0.682522927995695,0.705451263716215
"2407",23.5,-0.5,0.604574285584595,0.671149271424159,0.697029374827377
"2408",24,-0.5,0.589471283062173,0.659550156604004,0.688439687152613
"2409",24.5,-0.5,0.57409743362334,0.647749068769459,0.679699679732123
"2410",25,-0.5,0.558484231095586,0.635769493154755,0.67082683160611
"2411",25.5,-0.5,0.5426631693064,0.623634914994126,0.661838621814772
"2412",26,-0.5,0.526665742083271,0.611368819521801,0.652752529398312
"2413",26.5,-0.5,0.510523443253691,0.598994691972012,0.643586033396928
"2414",27,-0.5,0.494267766645147,0.58653601757899,0.634356612850823
"2415",27.5,-0.5,0.47793020608513,0.574016281576967,0.625081746800196
"2416",28,-0.5,0.46154225540113,0.561458969200173,0.615778914285247
"2417",28.5,-0.5,0.445135072486476,0.548887315173676,0.606465407903083
"2418",29,-0.5,0.428726755794033,0.536314815678746,0.597151272275473
"2419",29.5,-0.5,0.412318439101589,0.523742316183817,0.587837136647862
"2420",30,-0.5,0.395910122409145,0.511169816688888,0.578523001020251
"2421",-30,0,0.593795728654938,0.590914351250722,0.540131894178689
"2422",-29.5,0,0.603275349505672,0.60008425166,0.550923768286474
"2423",-29,0,0.612754970356407,0.609254152069278,0.561715642394259
"2424",-28.5,0,0.622234591207141,0.618424052478556,0.572507516502044
"2425",-28,0,0.631713419878356,0.627593294996025,0.583299178080029
"2426",-27.5,0,0.641178810837721,0.636751377719097,0.59408215250242
"2427",-27,0,0.65060899381844,0.645880220806198,0.604837232388504
"2428",-26.5,0,0.659981963833858,0.654961549484843,0.61554449306949
"2429",-26,0,0.669275715897322,0.663977088982549,0.626184009876585
"2430",-25.5,0,0.678468245022178,0.672908564526835,0.636735858140999
"2431",-25,0,0.687537546221771,0.681737701345219,0.64718011319394
"2432",-24.5,0,0.696461614509449,0.690446224665215,0.657496850366619
"2433",-24,0,0.705218444898556,0.699015859714342,0.667666144990243
"2434",-23.5,0,0.713786032402439,0.707428331720118,0.677668072396021
"2435",-23,0,0.722142372034445,0.715665365910058,0.687482707915161
"2436",-22.5,0,0.730265458807918,0.723708687511682,0.697090126878874
"2437",-22,0,0.738133287736206,0.731540021752505,0.706470404618368
"2438",-21.5,0,0.745723853832653,0.739141093860045,0.715603616464851
"2439",-21,0,0.753015152110607,0.746493629061819,0.724469837749532
"2440",-20.5,0,0.759985177583413,0.753579352585346,0.73304914380362
"2441",-20,0,0.766611925264417,0.76037998965814,0.741321609958325
"2442",-19.5,0,0.772873390166965,0.766877265507721,0.749267311544854
"2443",-19,0,0.778747567304404,0.773052905361605,0.756866323894417
"2444",-18.5,0,0.784212451690079,0.778888634447309,0.764098722338222
"2445",-18,0,0.789246038337336,0.784366177992352,0.770944582207479
"2446",-17.5,0,0.793826322259522,0.789467261224249,0.777383978833396
"2447",-17,0,0.797931298469982,0.794173609370518,0.783396987547182
"2448",-16.5,0,0.801538961982062,0.798466947658676,0.788963683680046
"2449",-16,0,0.80462730780911,0.802329001316241,0.794064142563196
"2450",-15.5,0,0.80717433096447,0.805741495570729,0.798678439527843
"2451",-15,0,0.809158026461488,0.808686155649659,0.802786649905193
"2452",-14.5,0,0.810556389313511,0.811144706780547,0.806368849026456
"2453",-14,0,0.811347707152698,0.813099104480286,0.809405112222842
"2454",-13.5,0,0.811532907637128,0.814549121840041,0.811884234265175
"2455",-13,0,0.81115129484029,0.815524733976113,0.813829887682752
"2456",-12.5,0,0.810245890178369,0.816058841532791,0.815274464444484
"2457",-12,0,0.808859715067548,0.816184345154367,0.816250356519283
"2458",-11.5,0,0.807035790924011,0.815934145485131,0.816789955876063
"2459",-11,0,0.804817139163942,0.815341143169375,0.816925654483734
"2460",-10.5,0,0.802246781203526,0.814438238851389,0.81668984431121
"2461",-10,0,0.799367738458946,0.813258333175464,0.816114917327403
"2462",-9.5,0,0.796223032346386,0.811834326785892,0.815233265501224
"2463",-9,0,0.792855684282031,0.810199120326963,0.814077280801587
"2464",-8.5,0,0.789308715682064,0.808385614442968,0.812679355197402
"2465",-8,0,0.78562514796267,0.806426709778198,0.811071880657584
"2466",-7.5,0,0.781848002540032,0.804355306976944,0.809287249151043
"2467",-7,0,0.778020300830334,0.802204306683498,0.807357852646693
"2468",-6.5,0,0.774185064249761,0.800006609542148,0.805316083113445
"2469",-6,0,0.770385314214497,0.797795116197188,0.803194332520212
"2470",-5.5,0,0.766664072140726,0.795602727292908,0.801024992835906
"2471",-5,0,0.76306435944463,0.793462343473598,0.798840456029439
"2472",-4.5,0,0.759629197542396,0.791406865383549,0.796673114069723
"2473",-4,0,0.756401607850206,0.789469193667053,0.794555358925672
"2474",-3.5,0,0.753424611784245,0.787682228968401,0.792519582566196
"2475",-3,0,0.750741230760697,0.786078871931883,0.790598176960208
"2476",-2.5,0,0.748394486195745,0.78469202320179,0.788823534076621
"2477",-2,0,0.746427399505575,0.783554583422414,0.787228045884347
"2478",-1.5,0,0.744882992106369,0.782699453238045,0.785844104352297
"2479",-1,0,0.743804285414312,0.782159533292973,0.784704101449386
"2480",-0.5,0,0.743234300845588,0.781967724231491,0.783840429144523
"2481",0,0,0.74321605981638,0.782156926697889,0.783285479406622
"2482",0.5,0,0.743776705797964,0.782748210026982,0.78306633878729
"2483",1,0,0.744879870481973,0.783715318315678,0.783170883488361
"2484",1.5,0,0.746473307615132,0.785020164351411,0.783569415516844
"2485",2,0,0.748504770944165,0.786624660921615,0.784232153982605
"2486",2.5,0,0.750922014215796,0.788490720813721,0.785129317995507
"2487",3,0,0.753672791176751,0.790580256815163,0.786231126665416
"2488",3.5,0,0.756704855573752,0.792855181713373,0.787507799102195
"2489",4,0,0.759965961153525,0.795277408295786,0.788929554415709
"2490",4.5,0,0.763403861662795,0.797808849349833,0.790466611715824
"2491",5,0,0.766966310848285,0.800411417662948,0.792089190112402
"2492",5.5,0,0.770601062456719,0.803047026022563,0.79376750871531
"2493",6,0,0.774255870234824,0.805677587216113,0.795471786634411
"2494",6.5,0,0.777878487929321,0.808265014031029,0.79717224297957
"2495",7,0,0.781416669286937,0.810771219254745,0.79883909686065
"2496",7.5,0,0.784818168054395,0.813158115674693,0.800442567387519
"2497",8,0,0.78803073797842,0.815387616078307,0.801952873670039
"2498",8.5,0,0.791002132805736,0.817421633253019,0.803340234818074
"2499",9,0,0.793680106283068,0.819222079986263,0.80457486994149
"2500",9.5,0,0.79601241215714,0.820750869065472,0.805626998150151
"2501",10,0,0.797946804174676,0.821969913278079,0.806466838553922
"2502",10.5,0,0.799431036082401,0.822841125411515,0.807064610262667
"2503",11,0,0.800412861627039,0.823326418253215,0.807390532386251
"2504",11.5,0,0.800840034555315,0.823387704590612,0.807414824034538
"2505",12,0,0.800660308613952,0.822986897211138,0.807107704317392
"2506",12.5,0,0.799821437549676,0.822085908902227,0.806439392344678
"2507",13,0,0.798271175109211,0.82064665245131,0.805380107226262
"2508",13.5,0,0.795957275039281,0.818631040645823,0.803900068072006
"2509",14,0,0.792827491086611,0.816000986273197,0.801969493991777
"2510",14.5,0,0.788834349046993,0.812721920646497,0.799560304583872
"2511",15,0,0.783979639514346,0.808795598983342,0.796669863792062
"2512",15.5,0,0.778294216670068,0.804245205656001,0.793315122667644
"2513",16,0,0.771809310337903,0.799094202005234,0.789513536110339
"2514",16.5,0,0.764556150341599,0.793366049371799,0.78528255901987
"2515",17,0,0.756565966504899,0.787084209096455,0.780639646295959
"2516",17.5,0,0.747869988651551,0.78027214251996,0.775602252838328
"2517",18,0,0.738499446605299,0.772953310983074,0.770187833546699
"2518",18.5,0,0.728485570189889,0.765151175826556,0.764413843320794
"2519",19,0,0.717859589229066,0.756889198391164,0.758297737060336
"2520",19.5,0,0.706652733546576,0.748190840017657,0.751856969665046
"2521",20,0,0.694896232966165,0.739079562046794,0.745108996034647
"2522",20.5,0,0.682621317311577,0.729578825819334,0.73807127106886
"2523",21,0,0.66985921640656,0.719712092676036,0.730761249667409
"2524",21.5,0,0.656641160074857,0.709502823957658,0.723196386730014
"2525",22,0,0.642998378140215,0.69897448100496,0.715394137156398
"2526",22.5,0,0.62896210042638,0.688150525158701,0.707371955846284
"2527",23,0,0.614563556757096,0.677054417759638,0.699147297699393
"2528",23.5,0,0.599833976956109,0.665709620148532,0.690737617615448
"2529",24,0,0.584804590847165,0.65413959366614,0.68216037049417
"2530",24.5,0,0.56950662825401,0.642367799653223,0.673433011235282
"2531",25,0,0.553971319000388,0.630417699450537,0.664572994738506
"2532",25.5,0,0.538229892910046,0.618312754398844,0.655597775903564
"2533",26,0,0.522313579806729,0.606076425838901,0.646524809630177
"2534",26.5,0,0.506253609514182,0.593732175111467,0.63737155081807
"2535",27,0,0.490081211856152,0.581303463557301,0.628155454366962
"2536",27.5,0,0.473827616656383,0.568813752517163,0.618893975176577
"2537",28,0,0.457524053738621,0.55628650333181,0.609604568146637
"2538",28.5,0,0.441201419808492,0.5437449270877,0.600304501991266
"2539",29,0,0.424877661604708,0.531202506235323,0.591003807459505
"2540",29.5,0,0.408553903400924,0.518660085382946,0.581703112927745
"2541",30,0,0.39223014519714,0.506117664530569,0.572402418395984
"2542",-30,0.5,0.585603256732025,0.58176467264535,0.534436592121428
"2543",-29.5,0.5,0.595074610700165,0.591115742705644,0.54522117858226
"2544",-29,0.5,0.604545964668305,0.600466812765938,0.556005765043093
"2545",-28.5,0.5,0.614017318636446,0.609817882826232,0.566790351503925
"2546",-28,0.5,0.623487889542943,0.61916828200899,0.577574725315019
"2547",-27.5,0.5,0.632945177403784,0.628507301120959,0.588350407068043
"2548",-27,0.5,0.642367662524916,0.637816503453563,0.599098178542862
"2549",-26.5,0.5,0.651733593194019,0.647077253519702,0.609798103826473
"2550",-26,0.5,0.661021217698776,0.656270915832272,0.62043024700587
"2551",-25.5,0.5,0.670208784326869,0.665378854904172,0.630974672168052
"2552",-25,0.5,0.679274541365977,0.6743824352483,0.641411443400014
"2553",-24.5,0.5,0.688196737103784,0.683263021377553,0.651720624788752
"2554",-24,0.5,0.696953619827971,0.692001977804828,0.661882280421263
"2555",-23.5,0.5,0.705523437826218,0.700580669043025,0.671876474384543
"2556",-23,0.5,0.713884439386208,0.70898045960504,0.681683270765588
"2557",-22.5,0.5,0.722014872795623,0.71718271400377,0.691282733651396
"2558",-22,0.5,0.729892986342144,0.725168796752115,0.700654927128961
"2559",-21.5,0.5,0.737497028313451,0.732920072362972,0.709779915285281
"2560",-21,0.5,0.744805246997228,0.740417905349238,0.718637762207352
"2561",-20.5,0.5,0.751795890681154,0.747643660223811,0.727208531982169
"2562",-20,0.5,0.758447207652913,0.754578701499589,0.73547228869673
"2563",-19.5,0.5,0.764737446200185,0.76120439368947,0.743409096438031
"2564",-19,0.5,0.770644854610652,0.767502101306351,0.750999019293068
"2565",-18.5,0.5,0.776147681171996,0.77345318886313,0.758222121348837
"2566",-18,0.5,0.781224174171898,0.779039020872706,0.765058466692335
"2567",-17.5,0.5,0.785852581898039,0.784240961847975,0.771488119410557
"2568",-17,0.5,0.790011152638101,0.789040376301835,0.777491143590501
"2569",-16.5,0.5,0.793678134679766,0.793418628747185,0.783047603319163
"2570",-16,0.5,0.796831776310715,0.797357083696922,0.788137562683539
"2571",-15.5,0.5,0.79945032581863,0.800837105663943,0.792741085770625
"2572",-15,0.5,0.801512031491192,0.803840059161147,0.796838236667418
"2573",-14.5,0.5,0.802995141616082,0.806347308701431,0.800409079460913
"2574",-14,0.5,0.803878193036547,0.808340453031479,0.803433678238108
"2575",-13.5,0.5,0.804162048246642,0.809819213652722,0.805900822402792
"2576",-13,0.5,0.803885413268201,0.810814031393817,0.807834202625927
"2577",-12.5,0.5,0.803090659847438,0.811358322720028,0.809266234895268
"2578",-12,0.5,0.801820159730565,0.81148550409662,0.810229335198571
"2579",-11.5,0.5,0.800116284663795,0.811228991988859,0.810755919523591
"2580",-11,0.5,0.798021406393343,0.810622202862009,0.810878403858084
"2581",-10.5,0.5,0.795577896665419,0.809698553181337,0.810629204189804
"2582",-10,0.5,0.792828127226239,0.808491459412105,0.810040736506508
"2583",-9.5,0.5,0.789814469822014,0.807034338019581,0.809145416795951
"2584",-9,0.5,0.786579296198957,0.805360605469028,0.807975661045888
"2585",-8.5,0.5,0.783164978103282,0.803503678225713,0.806563885244075
"2586",-8,0.5,0.779613887281203,0.8014969727549,0.804942505378267
"2587",-7.5,0.5,0.775968395478931,0.799373905521854,0.803143937436218
"2588",-7,0.5,0.77227087444268,0.79716789299184,0.801200597405686
"2589",-6.5,0.5,0.768563695918663,0.794912351630125,0.799144901274425
"2590",-6,0.5,0.764889231653093,0.792640697901972,0.797009265030191
"2591",-5.5,0.5,0.761289853392184,0.790386348272647,0.794826104660738
"2592",-5,0.5,0.757807932882147,0.788182719207414,0.792627836153823
